,genres,app_name,title,price,item_id,developer,release_year,user_id,posted,recommend,sentiment_analysis
3037,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198031663320,"Posted July 4, 2015.",True,2
3038,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198037127684,"Posted December 13, 2013.",True,2
3039,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198040889595,"Posted June 1, 2015.",True,2
3040,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198042192184,"Posted June 13, 2015.",True,2
3041,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198042266501,"Posted April 24, 2014.",True,2
3042,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,monkeyseemonkeydoo,"Posted October 27, 2014.",True,2
3043,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198046211301,"Posted January 1, 2014.",True,2
3044,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,krizaya,"Posted July 11, 2014.",True,0
3045,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198049927042,"Posted July 10, 2014.",True,1
3046,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198054175167,"Posted March 25, 2015.",True,2
3047,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,sulide,"Posted January 1, 2015.",True,2
3048,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,merrycookieradiator,"Posted February 18, 2015.",True,0
3049,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198059109180,"Posted July 13, 2014.",True,1
3050,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,haydos454,"Posted June 12, 2015.",True,2
3051,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,yotuic,"Posted January 31, 2014.",True,2
3052,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,Cornivore11,"Posted August 20, 2014.",True,2
3053,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198062214459,"Posted July 31, 2012.",True,0
3054,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,PurpleNedKelly,Posted May 8.,True,2
3055,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,corporalecho,"Posted January 6, 2014.",True,2
3056,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,milolego,"Posted July 22, 2014.",True,0
3057,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,SwaRIsLoveSwarIsLife,"Posted May 4, 2015.",True,2
3058,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,keractagon,"Posted November 28, 2014.",True,2
3059,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198068500978,"Posted November 22, 2014.",True,0
3060,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198071642416,"Posted January 27, 2015.",True,2
3061,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,changook,Posted March 8.,True,2
3062,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,Anuslicous,"Posted October 26, 2014.",True,2
3063,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,tiger9910,"Posted December 26, 2014.",True,1
3064,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198087706617,Posted February 21.,True,2
3065,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,Sucodebanana,"Posted February 28, 2015.",True,1
3066,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198092750032,"Posted April 7, 2014.",True,2
3067,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198095403022,"Posted March 9, 2014.",True,2
3068,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,johnshere,"Posted January 9, 2015.",True,2
3069,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,chikana,"Posted January 19, 2014.",True,1
3070,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,RaxonTV,Posted May 22.,True,2
3071,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198121979833,"Posted February 9, 2015.",True,2
3072,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198140607750,"Posted June 1, 2015.",True,0
3073,"['Action', 'RPG']",Mount & Blade: Warband,Mount &amp; Blade: Warband,19.99,48700,TaleWorlds Entertainment,2010,76561198150605293,"Posted December 12, 2014.",True,2
3074,['Action'],Lead and Gold: Gangs of the Wild West,Lead and Gold: Gangs of the Wild West,9.99,42120,Fatshark,2010,76561198138045913,"Posted June 20, 2015.",False,0
3075,['Action'],Lead and Gold: Gangs of the Wild West,Lead and Gold: Gangs of the Wild West,9.99,42120,Fatshark,2010,2Ta4,Posted March 5.,False,0
3076,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,76561198001688490,"Posted November 28, 2014.",True,2
3077,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,brat81,"Posted July 9, 2011.",True,2
3078,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,improm8,"Posted May 1, 2014.",True,0
3079,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,nabicore,"Posted July 21, 2014.",True,2
3080,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,FastAsACheetah,Posted February 19.,True,2
3081,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,DuffBeer1,"Posted October 12, 2014.",True,2
3082,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,spicydoggomemes,"Posted December 16, 2013.",True,2
3083,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,Lambda212793,"Posted June 30, 2015.",True,2
3084,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,76561198097166040,"Posted December 19, 2013.",False,2
3085,['Action'],Grand Theft Auto: Episodes from Liberty City,Grand Theft Auto: Episodes from Liberty City,19.99,12220,Rockstar North / Toronto,2010,76561198124333252,"Posted June 11, 2014.",False,0
3086,"['Action', 'Adventure']",Dark Void™ Zero,Dark Void™ Zero,4.99,45730,Other Ocean Interactive,2010,76561198007539695,"Posted October 28, 2014.",False,2
3087,['Indie'],Fortix,Fortix,0.99,45400,Nemesys Games,2010,fruitpunchiiz,"Posted September 26, 2013.",True,2
3088,['Indie'],Fortix,Fortix,0.99,45400,Nemesys Games,2010,76561198135997971,"Posted September 17, 2014.",True,0
3089,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,calypto52,"Posted November 29, 2013.",True,2
3090,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,ShrikeShrikeShrikeShrikeShrike,"Posted April 11, 2015.",True,1
3091,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,logokas,"Posted July 6, 2011.",True,2
3092,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,SpiritOfDeath2,"Posted September 8, 2015.",True,0
3093,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,thegreatds,"Posted May 10, 2015.",True,1
3094,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,lmn8rx,"Posted July 13, 2013.",True,0
3095,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,76561198060811426,"Posted December 18, 2013.",True,2
3096,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,Dwash,Posted February 13.,True,2
3097,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,dreadedfungus,"Posted July 9, 2011.",True,2
3098,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,76561198043497735,"Posted June 28, 2014.",True,2
3099,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,resinlipbongface,"Posted March 27, 2013.",True,2
3100,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,76561198045126133,"Posted December 6, 2015.",False,1
3101,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,Rawex,"Posted December 27, 2011.",True,2
3102,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,emorisu,"Posted December 11, 2014.",True,2
3103,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,curlybob619,"Posted June 24, 2014.",True,2
3104,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,FrodsTW,"Posted January 20, 2015.",True,2
3105,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,76561198056392712,"Posted March 28, 2014.",True,1
3106,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,TUN1342,"Posted December 14, 2015.",True,0
3107,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,76561198077787409,"Posted September 10, 2015.",True,2
3108,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,x3nocrat3s,"Posted July 22, 2012.",True,2
3109,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,76561198070924701,"Posted May 7, 2014.",True,2
3110,"['Action', 'Casual', 'Indie']",Beat Hazard,Beat Hazard,9.99,49600,Cold Beam Games,2010,76561198079355713,"Posted January 15, 2014.",True,1
3111,"['Simulation', 'Strategy']",M.U.D. TV,M.U.D. TV,9.99,43500,Realmforge Studios,2010,millplaygame,"Posted August 16, 2014.",False,0
3112,"['Adventure', 'Indie']",The Misadventures of P.B. Winterbottom,The Misadventures of P.B. Winterbottom,4.99,40930,The Odd Gentlemen,2010,pixeltom,"Posted July 16, 2012.",True,2
3113,"['Adventure', 'Indie']",The Misadventures of P.B. Winterbottom,The Misadventures of P.B. Winterbottom,4.99,40930,The Odd Gentlemen,2010,morpheusimhotep,"Posted September 25, 2012.",True,2
3114,"['Action', 'Indie']",Flight of the Icarus,Flight of the Icarus,4.99,49800,Muse Games,2010,76561198063539698,"Posted May 1, 2015.",False,2
3115,"['Action', 'Indie']",Flight of the Icarus,Flight of the Icarus,4.99,49800,Muse Games,2010,76561198068953573,"Posted May 31, 2014.",False,2
3116,"['Action', 'RPG']",Alpha Protocol™,Alpha Protocol™,14.99,34010,Obsidian Entertainment,2010,76561198095920833,"Posted June 6, 2015.",True,2
3117,"['Action', 'RPG']",Alpha Protocol™,Alpha Protocol™,14.99,34010,Obsidian Entertainment,2010,Crudetasmanian,"Posted November 27, 2013.",True,2
3118,"['Action', 'RPG']",Alpha Protocol™,Alpha Protocol™,14.99,34010,Obsidian Entertainment,2010,76561198067243010,"Posted November 14, 2015.",True,2
3119,"['Action', 'RPG']",Alpha Protocol™,Alpha Protocol™,14.99,34010,Obsidian Entertainment,2010,76561198029207370,"Posted February 28, 2014.",True,1
3120,"['Action', 'RPG']",Alpha Protocol™,Alpha Protocol™,14.99,34010,Obsidian Entertainment,2010,76561198044023118,"Posted May 22, 2015.",True,2
3121,"['Action', 'RPG']",Alpha Protocol™,Alpha Protocol™,14.99,34010,Obsidian Entertainment,2010,76561198044023118,"Posted May 22, 2015.",True,2
3122,['Action'],Alien Breed: Impact,Alien Breed: Impact,9.99,22610,Team17 Software Ltd.,2010,antidamage,"Posted August 15, 2013.",True,2
3123,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561197974500703,"Posted December 28, 2010.",True,2
3124,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,armouredmarshmallow,"Posted May 24, 2015.",True,2
3125,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,omgihaveawebpage,Posted March 11.,True,2
3126,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,brendoboy,"Posted December 30, 2013.",True,2
3127,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198027225504,"Posted March 20, 2014.",True,2
3128,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198057119793,"Posted February 2, 2014.",True,2
3129,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,tehbluscoot,"Posted November 28, 2015.",False,0
3130,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198061315848,"Posted April 10, 2014.",True,0
3131,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,PigdogGetSome,"Posted October 30, 2015.",True,2
3132,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198078909556,"Posted December 26, 2014.",False,2
3133,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561197978024377,"Posted April 26, 2011.",True,2
3134,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198069758889,"Posted January 12, 2015.",True,0
3135,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,SteevH,"Posted December 21, 2010.",True,2
3136,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,2345254252312312,"Posted December 11, 2015.",True,2
3137,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198007799026,"Posted February 28, 2011.",True,2
3138,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,MIMMATA,"Posted January 1, 2013.",True,1
3139,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,zealva,"Posted December 6, 2014.",True,2
3140,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198014580082,"Posted December 2, 2013.",True,2
3141,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,DarthDunsparce,"Posted August 11, 2015.",True,2
3142,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198034671342,"Posted November 22, 2012.",True,2
3143,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,holty07,"Posted December 19, 2010.",True,2
3144,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,legendofretro,"Posted January 8, 2014.",True,2
3145,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,plz2halp,"Posted September 7, 2014.",True,0
3146,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,gourmetdeadthings,"Posted October 18, 2014.",True,1
3147,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,PigdogGetSome,"Posted October 30, 2015.",True,2
3148,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,procrastin8or,"Posted July 12, 2012.",True,2
3149,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198042666584,Posted February 21.,True,2
3150,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561197965668941,"Posted December 16, 2013.",True,2
3151,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,dothed4nnydance,"Posted December 21, 2013.",True,1
3152,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198094106185,"Posted December 4, 2013.",True,2
3153,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,Blarst,"Posted January 6, 2014.",True,2
3154,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,EliteJohnnyElite,"Posted May 1, 2014.",True,2
3155,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,MIMMATA,"Posted January 1, 2013.",True,1
3156,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,happy-day,"Posted October 29, 2014.",True,2
3157,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,sanicissped,"Posted October 12, 2015.",True,1
3158,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,boxcartmediccenter,Posted May 20.,True,2
3159,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198153966721,Posted September 2.,True,2
3160,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,agret,"Posted November 28, 2010.",True,2
3161,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561197970512992,Posted February 17.,True,2
3162,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198089527527,"Posted October 27, 2013.",True,1
3163,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198025475753,"Posted November 10, 2012.",True,2
3164,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198029104153,Posted September 17.,True,2
3165,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,Tobuscus5001,"Posted November 27, 2013.",True,2
3166,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,denglong,"Posted November 23, 2012.",True,1
3167,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198035168526,"Posted May 3, 2014.",True,2
3168,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,oyezikezukulento,"Posted November 13, 2013.",True,0
3169,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,Gemini_Tiw,"Posted July 13, 2012.",True,2
3170,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,goodbuscus,"Posted August 9, 2014.",True,2
3171,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561197969812413,"Posted January 1, 2014.",True,2
3172,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561197997197174,"Posted November 27, 2013.",True,2
3173,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198097790955,"Posted August 7, 2015.",True,2
3174,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198013785384,"Posted May 29, 2011.",True,1
3175,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,KawaiiKrillin,"Posted May 10, 2011.",True,1
3176,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,lucke123,"Posted March 12, 2014.",True,2
3177,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,VanClash,"Posted December 27, 2011.",True,0
3178,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198074311103,"Posted December 5, 2014.",True,2
3179,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,ArrestMe,"Posted October 9, 2014.",True,2
3180,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,Archangel768,"Posted August 10, 2014.",True,2
3181,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198064636400,"Posted February 5, 2014.",True,2
3182,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,empiregames,"Posted November 29, 2013.",True,2
3183,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,mshee,"Posted May 19, 2011.",True,2
3184,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,kevin_rudd,"Posted January 14, 2012.",True,2
3185,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,katzuma,"Posted December 21, 2012.",True,2
3186,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,317733235,Posted May 12.,True,1
3187,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,Sneakyyyy,"Posted June 26, 2013.",True,1
3188,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198036124769,"Posted May 26, 2014.",True,2
3189,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198036124769,"Posted May 26, 2014.",True,2
3190,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,BlueFoolPoland,"Posted March 15, 2014.",True,2
3191,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,warheads,"Posted January 2, 2012.",True,2
3192,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198082886447,"Posted April 21, 2015.",True,1
3193,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,NEEDforSHEEP,"Posted April 13, 2013.",True,0
3194,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,badsama,"Posted July 28, 2011.",True,2
3195,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198023374983,"Posted June 23, 2014.",True,2
3196,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,MG5105,"Posted January 16, 2014.",True,2
3197,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,EmilyCanTalk,"Posted June 3, 2014.",True,2
3198,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198039479583,Posted January 1.,True,2
3199,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,SoenBR,"Posted June 9, 2014.",True,1
3200,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198057636972,"Posted December 9, 2013.",True,2
3201,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,mr10166,"Posted July 5, 2012.",True,2
3202,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,AutismFwends,"Posted February 21, 2014.",True,2
3203,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,GamerAngel311,"Posted December 12, 2015.",True,1
3204,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,jb_is_gay,"Posted March 15, 2014.",True,2
3205,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,ldkfa,"Posted January 14, 2015.",True,1
3206,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198081816341,"Posted December 17, 2013.",True,2
3207,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,094553552,"Posted February 26, 2014.",True,2
3208,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198083948870,"Posted April 12, 2014.",False,0
3209,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198089939807,"Posted January 22, 2014.",True,1
3210,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198090578159,"Posted January 5, 2014.",True,2
3211,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,Lotharrock,"Posted May 15, 2014.",True,2
3212,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198093248844,"Posted March 10, 2014.",True,1
3213,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,MagmaCIaw,"Posted November 29, 2014.",True,0
3214,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198099648608,"Posted April 18, 2014.",True,2
3215,['Action'],Alien Swarm,Alien Swarm,Free,630,Valve,2010,76561198107562423,"Posted December 26, 2013.",True,2
3216,"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,19.99,24780,"EA - Maxis,Aspyr (Mac)",2003,ACE_Blitz,"Posted June 22, 2014.",True,2
3217,"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,19.99,24780,"EA - Maxis,Aspyr (Mac)",2003,gayanimeguy,"Posted March 24, 2015.",True,2
3218,"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,19.99,24780,"EA - Maxis,Aspyr (Mac)",2003,AwesomenessD,"Posted June 24, 2014.",True,1
3219,"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,19.99,24780,"EA - Maxis,Aspyr (Mac)",2003,chevrcam,Posted April 13.,True,2
3220,"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,19.99,24780,"EA - Maxis,Aspyr (Mac)",2003,eiW0Y9he,"Posted December 25, 2013.",False,0
3221,"['Simulation', 'Strategy']",SimCity™ 4 Deluxe Edition,SimCity™ 4 Deluxe Edition,19.99,24780,"EA - Maxis,Aspyr (Mac)",2003,76561198050494223,"Posted May 3, 2015.",True,2
3222,"['Strategy', 'RPG']",Disciples III - Renaissance Steam Special Edition,Disciples III - Renaissance Steam Special Edition,14.99,33670,"Akella,.dat",2010,TrippedSociety,"Posted January 31, 2015.",True,2
3223,['Action'],Kane & Lynch 2: Dog Days,Kane &amp; Lynch 2: Dog Days,9.99,28000,IO Interactive,2010,AlmightyShippo,"Posted September 3, 2015.",False,0
3224,['Action'],Kane & Lynch 2: Dog Days,Kane &amp; Lynch 2: Dog Days,9.99,28000,IO Interactive,2010,jarryd187,"Posted April 17, 2015.",False,1
3225,['Action'],Kane & Lynch 2: Dog Days,Kane &amp; Lynch 2: Dog Days,9.99,28000,IO Interactive,2010,yoford,"Posted August 8, 2014.",True,0
