,genres,app_name,price_x,item_id,developer,user_id,playtime_forever,recommend,sentiment_analysis
49913,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198135407430,13.0,True,0
49914,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198135407430,13.0,True,2
49915,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198135407430,13.0,False,1
49916,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198135407430,13.0,False,0
49917,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198135407430,13.0,False,2
49918,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198226060592,41.0,True,1
49919,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198226060592,41.0,True,0
49920,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198226060592,41.0,True,2
49921,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198226060592,41.0,False,1
49922,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198226060592,41.0,False,0
49923,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198226060592,41.0,False,2
49924,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198285507552,4.0,True,1
49925,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198285507552,4.0,True,0
49926,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198285507552,4.0,True,2
49927,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198285507552,4.0,False,1
49928,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198285507552,4.0,False,0
49929,"Action, Free to Play, Indie, Strategy",Toribash,0,248570,Nabi Studios,76561198285507552,4.0,False,2
49930,"Adventure, Casual, Indie",White Noise Online,4.99,293860,Milkstone Studios,Vitriolicism,131.0,True,2
49931,"Adventure, Casual, Indie",White Noise Online,4.99,293860,Milkstone Studios,Vitriolicism,131.0,True,0
49932,"Adventure, Casual, Indie",White Noise Online,4.99,293860,Milkstone Studios,76561197971725163,49.0,True,2
49933,"Adventure, Casual, Indie",White Noise Online,4.99,293860,Milkstone Studios,76561197971725163,49.0,True,0
49934,"Adventure, Casual, Indie",White Noise Online,4.99,293860,Milkstone Studios,76561197967853296,19.0,True,2
49935,"Adventure, Casual, Indie",White Noise Online,4.99,293860,Milkstone Studios,76561197967853296,19.0,True,0
49936,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,greyson_4450,322.0,True,2
49937,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,greyson_4450,322.0,False,2
49938,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,iostream_ahoy,593.0,True,2
49939,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,iostream_ahoy,593.0,False,2
49940,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,76561198106187214,220.0,True,2
49941,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,76561198106187214,220.0,False,2
49942,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,coogeeman,2669.0,True,2
49943,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,coogeeman,2669.0,False,2
49944,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,76561198050623087,81.0,True,2
49945,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,76561198050623087,81.0,False,2
49946,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,javancat,132.0,True,2
49947,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,javancat,132.0,False,2
49948,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,76561198091169175,122.0,True,2
49949,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,76561198091169175,122.0,False,2
49950,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,guvbullant,239.0,True,2
49951,Action,Killer is Dead - Nightmare Edition,19.99,261110,KADOKAWA GAMES / GRASSHOPPER MANUFACTURE,guvbullant,239.0,False,2
49952,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198026741163,151.0,True,2
49953,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198026741163,151.0,True,0
49954,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198026741163,151.0,False,1
49955,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,instrumentality82,1000.0,True,2
49956,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,instrumentality82,1000.0,True,0
49957,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,instrumentality82,1000.0,False,1
49958,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,koolk789,721.0,True,2
49959,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,koolk789,721.0,True,0
49960,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,koolk789,721.0,False,1
49961,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,24532453,565.0,True,2
49962,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,24532453,565.0,True,0
49963,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,24532453,565.0,False,1
49964,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,resinlipbongface,8.0,True,2
49965,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,resinlipbongface,8.0,True,0
49966,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,resinlipbongface,8.0,False,1
49967,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198158208093,1886.0,True,2
49968,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198158208093,1886.0,True,0
49969,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198158208093,1886.0,False,1
49970,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,aikaholism,1231.0,True,2
49971,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,aikaholism,1231.0,True,0
49972,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,aikaholism,1231.0,False,1
49973,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198002557471,897.0,True,2
49974,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198002557471,897.0,True,0
49975,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198002557471,897.0,False,1
49976,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198070443483,1166.0,True,2
49977,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198070443483,1166.0,True,0
49978,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198070443483,1166.0,False,1
49979,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198040922894,38.0,True,2
49980,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198040922894,38.0,True,0
49981,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198040922894,38.0,False,1
49982,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,mrturtlebuns,9.0,True,2
49983,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,mrturtlebuns,9.0,True,0
49984,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,mrturtlebuns,9.0,False,1
49985,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,awesomegillymxt,958.0,True,2
49986,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,awesomegillymxt,958.0,True,0
49987,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,awesomegillymxt,958.0,False,1
49988,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,pewpewpewpewpewpewpewpewpew,175.0,True,2
49989,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,pewpewpewpewpewpewpewpewpew,175.0,True,0
49990,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,pewpewpewpewpewpewpewpewpew,175.0,False,1
49991,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,h0id,282.0,True,2
49992,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,h0id,282.0,True,0
49993,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,h0id,282.0,False,1
49994,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198054736158,23.0,True,2
49995,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198054736158,23.0,True,0
49996,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198054736158,23.0,False,1
49997,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,browntown,1675.0,True,2
49998,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,browntown,1675.0,True,0
49999,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,browntown,1675.0,False,1
50000,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,tayneonegee,819.0,True,2
50001,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,tayneonegee,819.0,True,0
50002,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,tayneonegee,819.0,False,1
50003,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198029825981,69.0,True,2
50004,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198029825981,69.0,True,0
50005,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198029825981,69.0,False,1
50006,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,shuttah627,438.0,True,2
50007,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,shuttah627,438.0,True,0
50008,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,shuttah627,438.0,False,1
50009,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,illderrea,2797.0,True,2
50010,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,illderrea,2797.0,True,0
50011,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,illderrea,2797.0,False,1
50012,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198055812140,60.0,True,2
50013,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198055812140,60.0,True,0
50014,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198055812140,60.0,False,1
50015,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198064732597,2266.0,True,2
50016,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198064732597,2266.0,True,0
50017,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198064732597,2266.0,False,1
50018,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,yungwind,433.0,True,2
50019,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,yungwind,433.0,True,0
50020,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,yungwind,433.0,False,1
50021,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198073992898,748.0,True,2
50022,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198073992898,748.0,True,0
50023,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198073992898,748.0,False,1
50024,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198078805203,938.0,True,2
50025,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198078805203,938.0,True,0
50026,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198078805203,938.0,False,1
50027,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198080863747,121.0,True,2
50028,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198080863747,121.0,True,0
50029,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198080863747,121.0,False,1
50030,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198083404339,769.0,True,2
50031,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198083404339,769.0,True,0
50032,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198083404339,769.0,False,1
50033,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198086079946,953.0,True,2
50034,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198086079946,953.0,True,0
50035,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198086079946,953.0,False,1
50036,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198088225762,968.0,True,2
50037,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198088225762,968.0,True,0
50038,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198088225762,968.0,False,1
50039,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198090768893,2182.0,True,2
50040,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198090768893,2182.0,True,0
50041,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,76561198090768893,2182.0,False,1
50042,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,Baaakkaaa,37.0,True,2
50043,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,Baaakkaaa,37.0,True,0
50044,"RPG, Simulation, Strategy",Tropico 5,19.99,245620,Haemimont Games,Baaakkaaa,37.0,False,1
50045,"Casual, Indie, Simulation, Strategy",Showtime!,5.99,285050,Myrtilus Entertainment,randyy242,143.0,True,2
50046,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,ARTHERDUNGER10,118.0,True,0
50047,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,ARTHERDUNGER10,118.0,True,1
50048,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,ARTHERDUNGER10,118.0,True,2
50049,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,ARTHERDUNGER10,118.0,False,2
50050,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,ARTHERDUNGER10,118.0,False,0
50051,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,ARTHERDUNGER10,118.0,False,1
50052,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198077273975,365.0,True,0
50053,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198077273975,365.0,True,1
50054,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198077273975,365.0,True,2
50055,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198077273975,365.0,False,2
50056,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198077273975,365.0,False,0
50057,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198077273975,365.0,False,1
50058,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198066760486,677.0,True,0
50059,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198066760486,677.0,True,1
50060,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198066760486,677.0,True,2
50061,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198066760486,677.0,False,2
50062,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198066760486,677.0,False,0
50063,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198066760486,677.0,False,1
50064,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055418786,1545.0,True,0
50065,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055418786,1545.0,True,1
50066,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055418786,1545.0,True,2
50067,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055418786,1545.0,False,2
50068,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055418786,1545.0,False,0
50069,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055418786,1545.0,False,1
50070,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,itisover,378.0,True,0
50071,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,itisover,378.0,True,1
50072,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,itisover,378.0,True,2
50073,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,itisover,378.0,False,2
50074,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,itisover,378.0,False,0
50075,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,itisover,378.0,False,1
50076,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,zenncs,56.0,True,0
50077,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,zenncs,56.0,True,1
50078,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,zenncs,56.0,True,2
50079,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,zenncs,56.0,False,2
50080,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,zenncs,56.0,False,0
50081,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,zenncs,56.0,False,1
50082,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,simplyremi,576.0,True,0
50083,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,simplyremi,576.0,True,1
50084,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,simplyremi,576.0,True,2
50085,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,simplyremi,576.0,False,2
50086,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,simplyremi,576.0,False,0
50087,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,simplyremi,576.0,False,1
50088,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055819674,790.0,True,0
50089,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055819674,790.0,True,1
50090,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055819674,790.0,True,2
50091,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055819674,790.0,False,2
50092,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055819674,790.0,False,0
50093,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198055819674,790.0,False,1
50094,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198082541773,1202.0,True,0
50095,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198082541773,1202.0,True,1
50096,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198082541773,1202.0,True,2
50097,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198082541773,1202.0,False,2
50098,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198082541773,1202.0,False,0
50099,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198082541773,1202.0,False,1
50100,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,dirtyarab911,704.0,True,0
50101,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,dirtyarab911,704.0,True,1
50102,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,dirtyarab911,704.0,True,2
50103,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,dirtyarab911,704.0,False,2
50104,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,dirtyarab911,704.0,False,0
50105,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,dirtyarab911,704.0,False,1
50106,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198033807930,824.0,True,0
50107,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198033807930,824.0,True,1
50108,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198033807930,824.0,True,2
50109,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198033807930,824.0,False,2
50110,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198033807930,824.0,False,0
50111,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561198033807930,824.0,False,1
50112,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,hfoxy,4153.0,True,0
50113,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,hfoxy,4153.0,True,1
50114,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,hfoxy,4153.0,True,2
50115,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,hfoxy,4153.0,False,2
50116,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,hfoxy,4153.0,False,0
50117,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,hfoxy,4153.0,False,1
50118,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561197970563337,181.0,True,0
50119,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561197970563337,181.0,True,1
50120,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561197970563337,181.0,True,2
50121,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561197970563337,181.0,False,2
50122,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561197970563337,181.0,False,0
50123,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,76561197970563337,181.0,False,1
50124,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,FluffiestChicken,4701.0,True,0
50125,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,FluffiestChicken,4701.0,True,1
50126,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,FluffiestChicken,4701.0,True,2
50127,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,FluffiestChicken,4701.0,False,2
50128,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,FluffiestChicken,4701.0,False,0
50129,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,FluffiestChicken,4701.0,False,1
50130,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,cheeley,542.0,True,0
50131,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,cheeley,542.0,True,1
50132,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,cheeley,542.0,True,2
50133,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,cheeley,542.0,False,2
50134,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,cheeley,542.0,False,0
50135,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,cheeley,542.0,False,1
50136,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,Ginger_Khan,887.0,True,0
50137,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,Ginger_Khan,887.0,True,1
50138,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,Ginger_Khan,887.0,True,2
50139,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,Ginger_Khan,887.0,False,2
50140,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,Ginger_Khan,887.0,False,0
50141,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,Ginger_Khan,887.0,False,1
50142,"Action, Adventure, Indie, Simulation, Early Access",The Forest,14.99,242760,Endnight Games Ltd,gtfomylife,2435.0,True,0
